,hotel_id,price,stock,city,date,language,mobile,avatar_id,request_id,request_number
10646,933,147,0,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10647,103,176,15,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10648,146,207,5,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10649,548,243,9,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10650,867,144,0,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10651,256,76,0,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10652,303,207,0,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10653,158,173,5,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10654,821,107,1,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10655,587,148,0,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10656,809,396,5,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10657,214,288,4,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10658,628,147,0,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10659,442,186,6,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10660,234,170,0,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10661,366,76,0,amsterdam,5,hungarian,0,129404,amsterdamhungarian129404,1.0
10662,110,202,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10663,951,87,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10664,547,202,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10665,365,94,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10666,531,204,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10667,744,170,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10668,405,97,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10669,664,472,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10670,556,175,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10671,994,193,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10672,711,140,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10673,100,87,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10674,638,153,12,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10675,425,308,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10676,559,299,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10677,922,342,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10678,562,327,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10679,402,128,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10680,358,306,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10681,872,93,3,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10682,508,271,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10683,142,390,9,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10684,23,198,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10685,938,121,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10686,771,478,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10687,596,170,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10688,716,143,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10689,973,171,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10690,900,235,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10691,766,467,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10692,1,95,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10693,691,89,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10694,959,221,8,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10695,898,92,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10696,707,335,8,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10697,958,239,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10698,572,231,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10699,53,94,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10700,332,267,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10701,445,89,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10702,829,202,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10703,831,108,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10704,300,145,3,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10705,818,173,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10706,622,192,2,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10707,989,108,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10708,433,143,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10709,978,335,10,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10710,908,481,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10711,961,229,9,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10712,32,175,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10713,78,461,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10714,761,145,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10715,329,239,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10716,546,108,3,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10717,202,198,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10718,309,94,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10719,981,110,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10720,99,202,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10721,876,141,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10722,463,97,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10723,401,196,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10724,267,173,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10725,113,89,1,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10726,481,95,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10727,855,311,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10728,50,149,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10729,435,464,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10730,726,325,9,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10731,772,327,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10732,243,97,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10733,194,118,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10734,518,194,2,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10735,812,200,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10736,793,167,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10737,669,263,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10738,349,317,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10739,497,269,6,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10740,805,195,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10741,289,140,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10742,60,94,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10743,695,202,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10744,826,196,12,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10745,865,277,13,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10746,367,96,1,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10747,952,94,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10748,532,342,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10749,506,148,1,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10750,96,156,2,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10751,58,322,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10752,249,87,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10753,36,193,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10754,770,336,3,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10755,43,79,20,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10756,391,191,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10757,487,166,14,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10758,834,91,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10759,434,114,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10760,727,121,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10761,6,120,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10762,849,198,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10763,153,333,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10764,869,469,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10765,893,229,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10766,983,91,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10767,539,351,9,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10768,990,168,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10769,348,198,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10770,280,117,16,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10771,422,481,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10772,443,145,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10773,698,231,8,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10774,690,241,8,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10775,720,467,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10776,92,84,7,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10777,616,198,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10778,995,214,7,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10779,335,90,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10780,523,104,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10781,431,123,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10782,291,256,6,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10783,91,128,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10784,757,151,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10785,688,87,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10786,90,200,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10787,407,317,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10788,318,141,2,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10789,844,469,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10790,830,89,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10791,611,204,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10792,930,120,2,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10793,251,165,0,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10794,528,432,5,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10795,541,155,4,copenhagen,5,estonian,0,129405,copenhagenestonian129405,1.0
10796,500,66,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10797,909,65,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10798,241,123,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10799,800,91,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10800,499,241,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10801,277,210,11,madrid,5,spanish,0,129406,madridspanish129406,1.0
10802,67,196,20,madrid,5,spanish,0,129406,madridspanish129406,1.0
10803,873,212,12,madrid,5,spanish,0,129406,madridspanish129406,1.0
10804,276,68,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10805,997,143,2,madrid,5,spanish,0,129406,madridspanish129406,1.0
10806,378,124,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10807,126,96,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10808,127,68,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10809,901,349,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10810,575,86,24,madrid,5,spanish,0,129406,madridspanish129406,1.0
10811,154,320,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10812,235,147,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10813,285,89,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10814,102,267,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10815,2,90,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10816,384,175,6,madrid,5,spanish,0,129406,madridspanish129406,1.0
10817,689,86,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10818,729,332,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10819,721,67,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10820,149,174,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10821,310,64,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10822,789,74,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10823,322,81,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10824,780,341,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10825,697,146,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10826,414,64,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10827,939,167,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10828,860,144,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10829,351,91,2,madrid,5,spanish,0,129406,madridspanish129406,1.0
10830,964,146,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10831,483,92,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10832,388,123,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10833,966,78,2,madrid,5,spanish,0,129406,madridspanish129406,1.0
10834,845,315,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10835,233,147,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10836,439,106,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10837,79,111,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10838,39,107,3,madrid,5,spanish,0,129406,madridspanish129406,1.0
10839,888,210,20,madrid,5,spanish,0,129406,madridspanish129406,1.0
10840,606,237,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10841,936,146,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10842,97,224,10,madrid,5,spanish,0,129406,madridspanish129406,1.0
10843,297,343,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10844,768,357,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10845,822,184,6,madrid,5,spanish,0,129406,madridspanish129406,1.0
10846,75,140,2,madrid,5,spanish,0,129406,madridspanish129406,1.0
10847,870,70,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10848,600,62,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10849,904,110,2,madrid,5,spanish,0,129406,madridspanish129406,1.0
10850,147,170,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10851,717,351,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10852,633,146,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10853,747,172,7,madrid,5,spanish,0,129406,madridspanish129406,1.0
10854,398,63,2,madrid,5,spanish,0,129406,madridspanish129406,1.0
10855,20,70,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10856,411,91,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10857,444,119,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10858,615,106,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10859,798,345,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10860,538,111,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10861,468,65,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10862,828,113,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10863,313,67,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10864,205,86,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10865,333,103,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10866,174,128,11,madrid,5,spanish,0,129406,madridspanish129406,1.0
10867,791,108,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10868,7,92,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10869,525,131,2,madrid,5,spanish,0,129406,madridspanish129406,1.0
10870,495,339,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10871,54,88,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10872,393,146,6,madrid,5,spanish,0,129406,madridspanish129406,1.0
10873,982,228,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10874,478,108,3,madrid,5,spanish,0,129406,madridspanish129406,1.0
10875,619,121,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10876,618,107,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10877,164,143,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10878,93,255,7,madrid,5,spanish,0,129406,madridspanish129406,1.0
10879,312,108,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10880,733,145,2,madrid,5,spanish,0,129406,madridspanish129406,1.0
10881,186,126,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10882,261,140,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10883,246,351,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10884,427,247,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10885,120,143,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10886,135,341,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10887,31,107,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10888,413,254,10,madrid,5,spanish,0,129406,madridspanish129406,1.0
10889,857,107,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10890,737,143,17,madrid,5,spanish,0,129406,madridspanish129406,1.0
10891,284,146,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10892,941,66,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10893,252,247,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10894,561,62,5,madrid,5,spanish,0,129406,madridspanish129406,1.0
10895,108,94,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10896,886,157,2,madrid,5,spanish,0,129406,madridspanish129406,1.0
10897,458,78,4,madrid,5,spanish,0,129406,madridspanish129406,1.0
10898,175,107,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10899,847,83,11,madrid,5,spanish,0,129406,madridspanish129406,1.0
10900,138,67,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10901,185,144,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10902,527,144,0,madrid,5,spanish,0,129406,madridspanish129406,1.0
10903,229,226,7,paris,5,czech,0,129407,parisczech129407,1.0
10904,736,229,5,paris,5,czech,0,129407,parisczech129407,1.0
10905,808,449,5,paris,5,czech,0,129407,parisczech129407,1.0
10906,882,226,0,paris,5,czech,0,129407,parisczech129407,1.0
10907,573,351,8,paris,5,czech,0,129407,parisczech129407,1.0
10908,614,89,0,paris,5,czech,0,129407,parisczech129407,1.0
10909,889,195,4,paris,5,czech,0,129407,parisczech129407,1.0
10910,986,328,4,paris,5,czech,0,129407,parisczech129407,1.0
10911,640,197,0,paris,5,czech,0,129407,parisczech129407,1.0
10912,65,164,0,paris,5,czech,0,129407,parisczech129407,1.0
10913,629,89,0,paris,5,czech,0,129407,parisczech129407,1.0
10914,790,463,5,paris,5,czech,0,129407,parisczech129407,1.0
10915,522,200,2,paris,5,czech,0,129407,parisczech129407,1.0
10916,132,400,6,paris,5,czech,0,129407,parisczech129407,1.0
10917,663,158,7,paris,5,czech,0,129407,parisczech129407,1.0
10918,301,136,4,paris,5,czech,0,129407,parisczech129407,1.0
10919,257,191,0,paris,5,czech,0,129407,parisczech129407,1.0
10920,700,181,64,paris,5,czech,0,129407,parisczech129407,1.0
10921,306,231,7,paris,5,czech,0,129407,parisczech129407,1.0
10922,115,109,22,paris,5,czech,0,129407,parisczech129407,1.0
10923,558,104,0,paris,5,czech,0,129407,parisczech129407,1.0
10924,731,191,0,paris,5,czech,0,129407,parisczech129407,1.0
10925,49,164,0,paris,5,czech,0,129407,parisczech129407,1.0
10926,963,138,0,paris,5,czech,0,129407,parisczech129407,1.0
10927,647,146,0,paris,5,czech,0,129407,parisczech129407,1.0
10928,308,303,4,paris,5,czech,0,129407,parisczech129407,1.0
10929,992,84,0,paris,5,czech,0,129407,parisczech129407,1.0
10930,474,186,4,paris,5,czech,0,129407,parisczech129407,1.0
10931,29,325,4,paris,5,czech,0,129407,parisczech129407,1.0
10932,937,286,4,paris,5,czech,0,129407,parisczech129407,1.0
10933,327,231,0,paris,5,czech,0,129407,parisczech129407,1.0
10934,595,191,0,paris,5,czech,0,129407,parisczech129407,1.0
10935,912,168,0,paris,5,czech,0,129407,parisczech129407,1.0
10936,602,117,0,paris,5,czech,0,129407,parisczech129407,1.0
10937,150,231,13,paris,5,czech,0,129407,parisczech129407,1.0
10938,123,158,2,paris,5,czech,0,129407,parisczech129407,1.0
10939,837,427,5,paris,5,czech,0,129407,parisczech129407,1.0
10940,412,271,71,paris,5,czech,0,129407,parisczech129407,1.0
10941,225,195,2,paris,5,czech,0,129407,parisczech129407,1.0
10942,492,119,0,paris,5,czech,0,129407,parisczech129407,1.0
10943,24,339,7,paris,5,czech,0,129407,parisczech129407,1.0
10944,314,119,0,paris,5,czech,0,129407,parisczech129407,1.0
10945,634,89,0,paris,5,czech,0,129407,parisczech129407,1.0
10946,734,144,0,paris,5,czech,0,129407,parisczech129407,1.0
10947,199,233,0,paris,5,czech,0,129407,parisczech129407,1.0
10948,339,258,6,paris,5,czech,0,129407,parisczech129407,1.0
10949,797,148,0,paris,5,czech,0,129407,parisczech129407,1.0
10950,577,191,0,paris,5,czech,0,129407,parisczech129407,1.0
10951,842,452,5,paris,5,czech,0,129407,parisczech129407,1.0
10952,379,359,8,paris,5,czech,0,129407,parisczech129407,1.0
10953,841,89,0,paris,5,czech,0,129407,parisczech129407,1.0
10954,723,87,0,paris,5,czech,0,129407,parisczech129407,1.0
10955,509,91,0,paris,5,czech,0,129407,parisczech129407,1.0
10956,207,168,0,paris,5,czech,0,129407,parisczech129407,1.0
10957,792,87,6,paris,5,czech,0,129407,parisczech129407,1.0
10958,62,87,0,paris,5,czech,0,129407,parisczech129407,1.0
10959,735,198,2,paris,5,czech,0,129407,parisczech129407,1.0
10960,617,378,7,paris,5,czech,0,129407,parisczech129407,1.0
10961,911,156,5,paris,5,czech,0,129407,parisczech129407,1.0
10962,767,191,0,paris,5,czech,0,129407,parisczech129407,1.0
10963,14,159,0,paris,5,czech,0,129407,parisczech129407,1.0
10964,975,169,7,paris,5,czech,0,129407,parisczech129407,1.0
10965,222,346,6,paris,5,czech,0,129407,parisczech129407,1.0
10966,803,370,5,paris,5,czech,0,129407,parisczech129407,1.0
10967,756,252,6,paris,5,czech,0,129407,parisczech129407,1.0
10968,576,231,0,paris,5,czech,0,129407,parisczech129407,1.0
10969,742,426,5,paris,5,czech,0,129407,parisczech129407,1.0
10970,785,289,4,paris,5,czech,0,129407,parisczech129407,1.0
10971,419,138,4,paris,5,czech,0,129407,parisczech129407,1.0
10972,645,164,0,paris,5,czech,0,129407,parisczech129407,1.0
10973,28,203,2,paris,5,czech,0,129407,parisczech129407,1.0
10974,534,326,7,paris,5,czech,0,129407,parisczech129407,1.0
10975,631,84,0,paris,5,czech,0,129407,parisczech129407,1.0
10976,165,164,8,paris,5,czech,0,129407,parisczech129407,1.0
10977,948,246,6,paris,5,czech,0,129407,parisczech129407,1.0
10978,484,140,4,paris,5,czech,0,129407,parisczech129407,1.0
10979,863,465,5,paris,5,czech,0,129407,parisczech129407,1.0
10980,858,306,4,paris,5,czech,0,129407,parisczech129407,1.0
10981,447,138,0,paris,5,czech,0,129407,parisczech129407,1.0
10982,41,138,4,paris,5,czech,0,129407,parisczech129407,1.0
10983,397,435,5,paris,5,czech,0,129407,parisczech129407,1.0
10984,741,194,5,paris,5,czech,0,129407,parisczech129407,1.0
10985,299,117,0,paris,5,czech,0,129407,parisczech129407,1.0
10986,580,144,6,paris,5,czech,0,129407,parisczech129407,1.0
10987,477,86,0,paris,5,czech,0,129407,parisczech129407,1.0
10988,192,121,0,paris,5,czech,0,129407,parisczech129407,1.0
10989,926,191,14,paris,5,czech,0,129407,parisczech129407,1.0
10990,274,195,0,paris,5,czech,0,129407,parisczech129407,1.0
10991,571,465,4,paris,5,czech,0,129407,parisczech129407,1.0
10992,338,200,18,paris,5,czech,0,129407,parisczech129407,1.0
10993,853,191,5,paris,5,czech,0,129407,parisczech129407,1.0
10994,238,162,0,paris,5,czech,0,129407,parisczech129407,1.0
10995,119,321,4,paris,5,czech,0,129407,parisczech129407,1.0
10996,305,197,5,paris,5,czech,0,129407,parisczech129407,1.0
10997,738,146,3,paris,5,czech,0,129407,parisczech129407,1.0
10998,359,144,4,paris,5,czech,0,129407,parisczech129407,1.0
10999,182,165,0,paris,5,czech,0,129407,parisczech129407,1.0
11000,159,321,4,paris,5,czech,0,129407,parisczech129407,1.0
11001,27,361,10,paris,5,czech,0,129407,parisczech129407,1.0
11002,176,87,0,paris,5,czech,0,129407,parisczech129407,1.0
11003,436,252,31,paris,5,czech,0,129407,parisczech129407,1.0
11004,705,146,0,paris,5,czech,0,129407,parisczech129407,1.0
11005,782,377,10,paris,5,czech,0,129407,parisczech129407,1.0
11006,21,87,0,paris,5,czech,0,129407,parisczech129407,1.0
11007,564,94,0,paris,5,czech,0,129407,parisczech129407,1.0
11008,188,86,10,paris,5,czech,0,129407,parisczech129407,1.0
11009,825,191,6,paris,5,czech,0,129407,parisczech129407,1.0
11010,612,231,6,paris,5,czech,0,129407,parisczech129407,1.0
11011,248,319,4,paris,5,czech,0,129407,parisczech129407,1.0
11012,795,169,0,paris,5,czech,0,129407,parisczech129407,1.0
11013,331,100,4,paris,5,czech,0,129407,parisczech129407,1.0
11014,227,86,0,paris,5,czech,0,129407,parisczech129407,1.0
11015,851,91,0,paris,5,czech,0,129407,parisczech129407,1.0
11016,868,292,4,paris,5,czech,0,129407,parisczech129407,1.0
11017,946,330,4,paris,5,czech,0,129407,parisczech129407,1.0
11018,133,161,0,paris,5,czech,0,129407,parisczech129407,1.0
11019,259,140,0,paris,5,czech,0,129407,parisczech129407,1.0
11020,748,267,5,paris,5,czech,0,129407,parisczech129407,1.0
11021,148,116,0,paris,5,czech,0,129407,parisczech129407,1.0
